pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
harvest_0019,sch_20260630_0019,,,江苏腾海投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,行人承诺：江苏开晟产业发展集团有限公司作为出资人仅以出资额为限 承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一 步健全信息披露机制，发行人不承担政府融资职能，自 2015 年 1 月 1 日起新增 债务依法不属于地方政府债务。 发行人业务的合法合规性： 1、发行人合并范围内不存在“名股实债”； 2、发行人无土地,true,地址：海安市城东镇东海大道东 69 号。 统一社会信用代码：91320621088198508M。 （二）公司的业务性质和主要经营活动 本公司主要经营范围：城镇基础设施、交通基础设施及市政公用项目投资；物业管 理；建筑物非爆破拆除工程专业承包；建筑工程专业承包；河湖整治工程专业承包；水 利水电工程施工总承包（凭资质证书承接业务,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0019_001; doc_sch_20260630_0019_002; doc_sch_20260630_0019_003; doc_sch_20260630_0019_005; doc_sch_20260630_0019_006; doc_sch_20260630_0019_007,true,Codex GPT-5; conservative source-packet screening
harvest_0020,sch_20260630_0020,,,益阳市交通投资运营集团有限公司,not_validated,codex_surrogate,labeled,true,书 -38- 益阳市发展投资集团有限公司作为出资人仅以出资额为限承担有限责任，相 关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制， 公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债 务。 发行人相关业务合法合规性说明如下： （一）益阳市发展投资集团有限公司持有发行人 10,true,"应收款不能及时回收，可 能会对发行人正常生产经营及资金周转带来风险。 2、政府性应收款项占比较高与政府财政性资金流入占比较大的风险 发行人是益阳市政府下属的重要基础设施建设企业，截至 2026 年 3 月末， 应收账款余额合计为 217,299.14 万元，其中政府性应收款项占比 99.34%；其他 应收款余额合计为 61,6",nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0020_001; doc_sch_20260630_0020_003; doc_sch_20260630_0020_004; doc_sch_20260630_0020_006; doc_sch_20260630_0020_007; doc_sch_20260630_0020_008,true,Codex GPT-5; conservative source-packet screening
harvest_0021,sch_20260630_0021,,,泰兴市中兴国有资产经营投资集团有限公司,not_validated,codex_surrogate,labeled,true,展集团有限公司及实际控制人泰兴市人 民政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独 立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能， --- page 10 --- 自2015 年1 月1 日起新增债务依法不属于地方政府债务。 发行人不存在“名股实债”的情况；发行人近三年及一期未涉,true,指 中国人民银行令[2008]第1 号文件公布的《银行间债券市 场非金融企业债务融资工具管理办法》 国发办[2018]101 号文 指 《国务院办公厅关于保持基础设施领域补短板力度的指导 意见》 国发[2015]40 号文 指 《关于妥善解决地方政府融资平台公司在建项目后续融资 问题的意见》 财金[2018]23 号文 指,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0021_006; doc_sch_20260630_0021_009,true,Codex GPT-5; conservative source-packet screening
harvest_0022,sch_20260630_0022,,,无锡市国联发展(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,true,，减半征收第三年 （7）根据《中华人民共和国企业所得税法》第二十七条第二款和财政部、国家税务总局、国家发展 和改革委员会财税[2008]116号《关于公布<公共基础设施项目企业所得税优惠目录(2008年版)>的通知》， 本公司之控股子公司华光环能，其控股子公司中设国联及其子公司太阳能发电项目的投资经营的所得， 自项目取得第一笔,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0022_002; doc_sch_20260630_0022_003; doc_sch_20260630_0022_004; doc_sch_20260630_0022_005,true,Codex GPT-5; conservative source-packet screening
harvest_0023,sch_20260630_0023,,,甘肃能源化工投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,能热发电产品销售；新兴能源技术研发；生物质能技术服务； 余热发电关键技术研发；余热余压余气利用技术研发；光伏发电设备租赁；站用加氢及储 氢设施销售；电动汽车充电基础设施运营；新能源汽车废旧动力蓄电池回收及梯次利用（不 含危险废物经营）；新能源汽车换电设施销售；新能源原动设备销售；新能源汽车整车销 售；新能源汽车生产测试设备销售,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0023_001; doc_sch_20260630_0023_002; doc_sch_20260630_0023_003; doc_sch_20260630_0023_005; doc_sch_20260630_0023_007; doc_sch_20260630_0023_009,true,Codex GPT-5; conservative source-packet screening
harvest_0024,sch_20260630_0024,,,长沙天心城市发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,4119525 12 技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广； 养老服务；健康咨询服务（不含诊疗服务）；酒店管理；电动汽车充 电基础设施运营；软件开发；信息系统集成服务；水资源管理；资源 再生利用技术研发；水污染治理；计算机软硬件及辅助设备批发（除 依法须经批准的项目外，凭营业执照依法自主开展经,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0024_005; doc_sch_20260630_0024_006; doc_sch_20260630_0024_007; doc_sch_20260630_0024_009; doc_sch_20260630_0024_010,true,Codex GPT-5; conservative source-packet screening
harvest_0025,sch_20260630_0025,,,知识城(广州)投资集团有限公司,not_validated,codex_surrogate,labeled,true,--- page 38 --- 知识城（广州）投资集团有限公司2026 年度第六期中期票据募集说明书 37 发行人将进一步健全信息披露机制，发行人不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 二、发行人历史沿革情况 1、发行人的设立 发行人前身为广州市经济技术开发区商业服务总公,true,的有色 金属业务毛利率较低所致。 （三）公司主要业务经营模式 发行人2022-2024年度的主要业务板块包含有色金属、房地产开发、工程管 理、物业经营管理、基础设施代建业务、土地转让等。自2023年起，发行人已 基本退出建材贸易业务。 1、有色金属业务 发行人有色金属板块主要由发行人子公司知识城广亚（广州）控股集团有,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0025_004; doc_sch_20260630_0025_005,true,Codex GPT-5; conservative source-packet screening
harvest_0026,sch_20260630_0026,,,广西投资集团金融控股有限公司,not_validated,codex_surrogate,unresolved,false,,true,系列的完整产 品线，涉及数百种具体车型，车型单价区间为8-55 万元。 发行人本期债券拟部分用于偿还有息债务，部分用于融资租赁业 务投放，不涉及土地开发整理、基础设施建设、保障房等城建类业务， 不涉及非经营性资产或公益性资产。 发行人本期债券拟偿还有息债务，不涉及土地开发整理、基础设 施建设、保障房等城建类业务，不涉及非经,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0026_004; doc_sch_20260630_0026_005; doc_sch_20260630_0026_007; doc_sch_20260630_0026_009,true,Codex GPT-5; conservative source-packet screening
harvest_0027,sch_20260630_0027,,,建安投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,会通过财政资金直接偿还该笔债务。政 府仅作为出资人仅以出资额为限承担有限责任，相关债务由地方国有企业作为独 立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能， 自2015年1月1日起新增债务依法不属于地方政府债务。 发行人将严格按照中国银行间市场交易商协会关于非金融企业债务融资工 具募集资金使用有关规定，以及公,true,定，承担的土地开发或整理业务已经完成，并经客户确认后，依据约定 的金额确认土地开发或整理收入。 ③代建项目收入 代建项目主要是指本公司作为建设主体承建的政府公共基础设施，政府已经对相应 项目承诺回购或与本公司签订代建协议。本公司将已建设完工的代建项目移交或已完成 的代建任务进行结算，经客户确认，在客户取得代建项目控制权时点时确,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0027_001; doc_sch_20260630_0027_003; doc_sch_20260630_0027_005; doc_sch_20260630_0027_006; doc_sch_20260630_0027_007; doc_sch_20260630_0027_008; doc_sch_20260630_0027_009,true,Codex GPT-5; conservative source-packet screening
harvest_0028,sch_20260630_0028,,,寿光市金旭产业发展集团有限公司,not_validated,codex_surrogate,labeled,true,经征询寿光市财政局，发行人应收政府款项主要为工程建设项目产生 的应收工程款，存在经营业务背景，合法合规，不会新增地方政府隐性债务， 不存在提政府融资等行为。公司不承担政府融资职能。上述应收账款与发行人 的主营业务相关，符合国家相关规定。 （5）发行人及合并范围内子公司不存在由财政资金直接偿还、以非经营性 资产或瑕疵产权资产融资、以,true,盐业 指 寿光市富源盐业有限公司 山东环球 指 山东环球软件股份有限公司 金投热力 指 寿光市金投热力有限公司 寿光高新 指 寿光市高新区基础设施开发有限公司 晨鸣控股 指 晨鸣控股有限公司 蓝天水务 指 寿光市蓝天水务有限公司 民晟热电 指 寿光市民晟热电有限公司 德航盐化 指,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0028_002; doc_sch_20260630_0028_004; doc_sch_20260630_0028_008,true,Codex GPT-5; conservative source-packet screening
harvest_0029,sch_20260630_0029,,,江阴高新区投资开发有限公司,not_validated,codex_surrogate,labeled,true,江阴市人民政府国有资产监督管理办公室作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法 不属于地方政府债务。 二、发行人历史沿革 江阴高新区投资开发有限公司，原名江阴经济开发区投资开发有限公司，成,true,48%，利润总额同比下降76.14%，净 利润同比下降76.56%。2025 年度营业利润较2024 年度大幅减少的原因系政府 补贴减少所致。发行人将加大已完工基础设施代建项目及保障房项目回款催收力 度，减小营收波动。 --- page 8 --- 江阴高新区投资开发有限公司2026 年度第一期中期票据募集说明书,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0029_002; doc_sch_20260630_0029_003; doc_sch_20260630_0029_004; doc_sch_20260630_0029_006; doc_sch_20260630_0029_009,true,Codex GPT-5; conservative source-packet screening
harvest_0030,sch_20260630_0030,,,山西路桥建设集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,贰亿壹仟伍佰万元； 公司住所：山西省太原市小店区尚悦路1号； 公司类型：有限责任公司（非自然人投资或控股的法人独资）； 2、公司经营范围 建设工程：交通基础设施的投资、建设、运营；建筑、港口与航道、水利、市政、 通信、机电行业的投资、建设、运营（以资质为准）；工程勘测、咨询设计、科学研究； 试验检测；交通工程物资经营；,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0030_002; doc_sch_20260630_0030_003; doc_sch_20260630_0030_004; doc_sch_20260630_0030_005; doc_sch_20260630_0030_006; doc_sch_20260630_0030_010,true,Codex GPT-5; conservative source-packet screening
harvest_0031,sch_20260630_0031,,,温州市工业与能源发展集团有限公司,not_validated,codex_surrogate,labeled,true,募集说明书签署日，地方政府（或相关部门）作为出资人仅以出资额 为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进 一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增 债务依法不属于地方政府债务。 二、历史沿革 （一）发行人历史沿革 温州市工业投资集团有限公司系2010 年经温州市人民政,true,"币100,000 万元，公司性质为国有企业，法定代表人为王炯。2021 年法定代表 人变更为王炯。公司许可经营范围为投资温州电厂二期工程建设；电力、能源及 其他基础设施建设项目的投资（不含国家专项审批）。股东为发行人持股50.5％， 瑞安市工业国有资产投资经营有限公司持股13.7％，乐清市国有投资有限公司持 股13.7％，苍南",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0031_001; doc_sch_20260630_0031_005; doc_sch_20260630_0031_007,true,Codex GPT-5; conservative source-packet screening
harvest_0032,sch_20260630_0032,,,亳州城建发展控股集团有限公司,not_validated,codex_surrogate,labeled,true,会通过财政资金直接偿还该笔债务。政府仅 作为出资人仅以出资额为限承担有限责任，相关债务由地方国有企业作为独立法 人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015年1月1日起新增债务依法不属于地方政府债务。 发行人将严格按照中国银行间市场交易商协会关于非金融企业债务融资工具 募集资金使用有关规定，以及公,true,州城建发展控股集团有限公司 公司注册地址：安徽省亳州市养生大道南侧，龙山路(现漆园路)西侧 法定代表人：孙峰 本公司主要经营活动：代建项目，施工项目，城乡基础设施（包括市政工程、水利 等）建设、运营，房地产开发及销售，建筑材料销售，工程咨询，药材生产与流通等。 2. 历史沿革 亳州城建发展控股集团有限公司（曾用名：亳,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0032_001; doc_sch_20260630_0032_004; doc_sch_20260630_0032_007; doc_sch_20260630_0032_008,true,Codex GPT-5; conservative source-packet screening
harvest_0033,sch_20260630_0033,,,绍兴滨海新区控股集团有限公司,not_validated,codex_surrogate,labeled,true,为绍兴市人民政府国有资产监督管理 委员会）作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立 法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年1 月1 日起新增债务依法不属于地方政府债务。 1、发行人及其合并范围内子公司不存在“名股实债”； 2、发行人土地整理业务、基础设施建,true,5.00 同一控制下 合并 9 绍兴市滨海新区新能源科技发 展有限公司 绍兴 市 绍兴市 工程建设服 务 - 51.00 设立 10 绍兴滨海新区基础设施产业集 团有限公司 绍兴 市 绍兴市 城市建设开 发 - 100.00 设立 11 绍兴滨海新区后勤服务有限公 司 绍兴 市 绍兴市 居民服务业,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0033_001; doc_sch_20260630_0033_003; doc_sch_20260630_0033_004; doc_sch_20260630_0033_007,true,Codex GPT-5; conservative source-packet screening
harvest_0034,sch_20260630_0034,,,陕西交通控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,"债券分别为 2,450,000.00万元及3,000,000.00万元。相比企业经营收入及经营活动现金流净额， 发行人具有一定偿债压力，但目前国家宏观经济政策及基础设施投资政策宽松， 企业贷款可得性高，因此主要为财务费用支出及项目贷款还本压力。 5、流动比率、速动比率较低风险 发行人主营业务为高速公路建设及运营，资产结构中",unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0034_004; doc_sch_20260630_0034_005; doc_sch_20260630_0034_008,true,Codex GPT-5; conservative source-packet screening
harvest_0035,sch_20260630_0035,,,嘉善县高新科技园区建设投资有限公司,not_validated,codex_surrogate,labeled,true,发行人承诺：嘉善经济技术开发区管委会作为出资人仅以出资额为限 承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将 进一步健全信息披露机制，发行人不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 2、根据《募集说明书》并经本所律师核查，本期中期票据发行不会 新增地方政府债务或隐性债务。,true,"000.00 城镇棚户区改造（惠民街 道惠园二期项目）补助 1,600,000.00 1,060,534.58 539,465.42 省级三农新型基础设施试 点项目财政奖补资金 11,000,000.00 11,000,000.00 合计 40,880,976.00 13,794,756.3",nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0035_001; doc_sch_20260630_0035_002; doc_sch_20260630_0035_003; doc_sch_20260630_0035_005,true,Codex GPT-5; conservative source-packet screening
harvest_0036,sch_20260630_0036,,,河南创新投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,的非经营性项目建设；募集资金不用于金融投资、土地一级开 发；不用于普通商品房建设或偿还普通商品房项目贷款；不用于保障房（含棚户 区改造）项目建设或偿还保障房（含棚户区改造）项目贷款。 发行人承诺，发行人举借该期债务募集资金用途符合国办发[2018]101 号文 等文件支持的相关领域，符合党中央、国务院关于地方政府性债务管理相,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0036_001; doc_sch_20260630_0036_005; doc_sch_20260630_0036_008,true,Codex GPT-5; conservative source-packet screening
harvest_0037,sch_20260630_0037,,,徐州经济技术开发区国有资产经营有限责任公司,not_validated,codex_surrogate,labeled,true,26.com 徐州市经济技术开发区管委会作为出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地 方政府债务。 发行人及含合并范围内子公司不存在“名股实债”的情况； 发行人的土地一级开发整理、安置房业务,true,"务较高风险 截至2026 年3 月末，公司有息债务规模为4,021,518.25 万元，占负债总额 的71.45%，公司负债构成中有息债务规模占比较高。由于城市基础设施项目建 设投入资金量大，建设周期长，公司有息负债一直维持在较高水平，面临有息 负债较高的风险。 3、基础设施建设政策变化风险 发行人基础设施建设业务收入受政府基",nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0037_002; doc_sch_20260630_0037_005; doc_sch_20260630_0037_007,true,Codex GPT-5; conservative source-packet screening
harvest_0038,sch_20260630_0038,,,徐州经济技术开发区国有资产经营有限责任公司,not_validated,codex_surrogate,labeled,true,26.com 徐州市经济技术开发区管委会作为出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地 方政府债务。 发行人及含合并范围内子公司不存在“名股实债”的情况； 发行人的土地一级开发整理、安置房业务,true,"务较高风险 截至2026 年3 月末，公司有息债务规模为4,021,518.25 万元，占负债总额 的71.45%，公司负债构成中有息债务规模占比较高。由于城市基础设施项目建 设投入资金量大，建设周期长，公司有息负债一直维持在较高水平，面临有息 负债较高的风险。 3、基础设施建设政策变化风险 发行人基础设施建设业务收入受政府基",nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0038_002; doc_sch_20260630_0038_005; doc_sch_20260630_0038_007,true,Codex GPT-5; conservative source-packet screening
harvest_0039,sch_20260630_0039,,,陕西有色金属控股集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,true,企业名优产品推介等品牌建设工作； （14）负责权属企业生产设备报废备案工作； （15）负责集团公司信息化规划的编制及组织实施工作； （16）负责集团公司总部网络基础设施、应用系统建设； （17）负责集团公司软件正版化管理和信息系统运行、维护管理工作； （18）负责集团公司两化融合、网络安全管理工作； （19）负责本部门管理体系,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0039_003; doc_sch_20260630_0039_004; doc_sch_20260630_0039_006; doc_sch_20260630_0039_009,true,Codex GPT-5; conservative source-packet screening
harvest_0040,sch_20260630_0040,,,临沂投资发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,false,,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0040_002,true,Codex GPT-5; conservative source-packet screening
harvest_0041,sch_20260630_0041,,,西宁城市发展有限公司,not_validated,codex_surrogate,labeled,true,年6月后新增地方政府债务情况 西宁市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由 发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能。 发行人不存在明股实债、PPP 项目、政府投资基金、回购其他主体项目的 业务等情形；不存在替政府项目垫资的情形；发行人有息负债中不存在由财政资 金直接偿还,true,00万元。公司注册地为青海省西宁市金桥路36号。经营范围 为一般项目：广告制作；广告发布；科普宣传服务；停车场服务；新材料技术推 广服务；汽车销售；电动汽车充电基础设施运营；人力资源服务（不含职业中介 活动、劳务派遣服务）；劳务服务（不含劳务派遣）；特种作业人员安全技术培 训；业务培训（不含教育培训、职业技能培训等需取得许可的,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0041_002; doc_sch_20260630_0041_003; doc_sch_20260630_0041_006,true,Codex GPT-5; conservative source-packet screening
harvest_0042,sch_20260630_0042,,,嘉兴科技城投资发展集团有限公司,not_validated,codex_surrogate,labeled,true,。 嘉兴市人民政府国有资产监督管理委员会作为出资人仅以出资额为限承担 有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健 全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依 法不属于地方政府债务。 （二）发行人及合并范围子公司业务合法合规性情况 发行人及合并范围子公司不存在违反其他法律法,true,"月，发行人经营性现金流量净额-98,054.60 万元，较去年同期的 -54,052.35 万元同比大幅减少44,002.25 万元，减幅81.41%，主要系基础设施建设 支出增加，往来款支出增加所致。 2026 年1-3 月发行人营业收入5,430.26 万元，较去年同期的25,256.02 万元 同比大幅减少19,825",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0042_003; doc_sch_20260630_0042_007,true,Codex GPT-5; conservative source-packet screening
harvest_0043,sch_20260630_0043,,,厦门港务控股集团有限公司,not_validated,codex_surrogate,labeled,true,年全国政府性债务审计涉及的7170家融资 平台公司名单范围内。 通过向审计署和省财政厅咨询核实，他们对政府融资平台的认定主要依据银 监会的平台名单。鉴于发行人已退出银监会政府融资平台名单，因此发行人不在 审计署审计涉及的全国政府性债务7170 家融资平台公司名单范围内。 （2）发行人是否在银监会融资平台名单内。 厦门港务控股集团有限公司已于,true,）问题的意见》《公务员法》和《公司法》等相关要求。如 董事会成员持续缺位，发行人存在公司治理结构不够完善的风险。 （四）政策风险 1、产业政策风险 港口物流作为基础设施行业，长期以来受到国家和厦门市政府产业政策的支 持和鼓励，在此受益下发行人港口物流业务得到了快速发展。如果未来产业政策 进行调整或更改，或对港口设施条件、技术水,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0043_002; doc_sch_20260630_0043_003; doc_sch_20260630_0043_008,true,Codex GPT-5; conservative source-packet screening
harvest_0044,sch_20260630_0044,,,丹阳投资集团有限公司,not_validated,codex_surrogate,labeled,true,综合开发有限公司等34 家子公司。 发行人承诺出资人仅以出资额为限承担有限责任，相关举借债务由发行人 作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府 融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 发行人及其合并范围内子公司不存在“名股实债”的情况； 发行人的土地开发、基础设施建设和保障性,true,..........301 --- page 8 --- 8 重要提示 一、发行人主体提示 （一）核心风险提示 1、多元化经营风险 发行人从事土地开发、城市基础设施建设、水务、材料销售等业务，对外 投资企业行业涉及物流运输、创业投资、金融等领域。发行人对外投资企业行 业跨度较大，国内经济形势错综复杂，发行人投资企业能否持续,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0044_003; doc_sch_20260630_0044_004; doc_sch_20260630_0044_006; doc_sch_20260630_0044_008; doc_sch_20260630_0044_009,true,Codex GPT-5; conservative source-packet screening
harvest_0045,sch_20260630_0045,,,徐州经济技术开发区国有资产经营有限责任公司,not_validated,codex_surrogate,labeled,true,26.com 徐州市经济技术开发区管委会作为出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地 方政府债务。 发行人及含合并范围内子公司不存在“名股实债”的情况； 发行人的土地一级开发整理、安置房业务,true,活动）一般项目：住房租赁；非居住房地产租赁（除依法须经批准的项目外， 凭营业执照依法自主开展经营活动）。 2、发行人的主营业务为土地一级开发整理、安置房业务、基础设施工程、 代建业务、工程施工及开发区内水、电、物业管理的管理营运，发行人的营业 收入由土地整理收入、安置房收入、基础设施代建收入、工程施工收入、水电 费收入、物业,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0045_003; doc_sch_20260630_0045_005; doc_sch_20260630_0045_006,true,Codex GPT-5; conservative source-packet screening
