panel_id,case_id,analytic_role,include_in_gold_sample,include_in_historical_capacity_sample,include_in_adjusted_descriptive_sample,include_in_current_validated_model_sample,include_in_full_controls_regression_sample,label_source,exit_type,institutional_change,substantive_exit,nominal_exit,functional_transfer,liquidation,confidence,province,city,control_city,control_unit_id,platform,company_name,capital_or_subprovincial_city,province_fixed_effect,historical_capacity_bin,historical_capacity_label,elite_density_percentile,elite_per_1000_sqkm,jinshi_per_1000_sqkm,juren_per_1000_sqkm,gadm_gid,prefecture_name,prefecture_name_chn,source_coverage_score,continued_function_evidence_score,source_doc_count,source_doc_types,bond_disclosure_quality_status,contemporary_fiscal_capacity_value,contemporary_fiscal_capacity_year,contemporary_fiscal_capacity_source,contemporary_fiscal_capacity_status,gdp_per_capita_value,gdp_per_capita_year,gdp_per_capita_source,gdp_per_capita_status,fiscal_self_sufficiency_value,fiscal_self_sufficiency_year,fiscal_self_sufficiency_source,fiscal_self_sufficiency_status,debt_pressure_value,debt_pressure_year,debt_pressure_bin,debt_pressure_source,debt_pressure_status,land_finance_dependence_value,land_finance_dependence_year,land_finance_dependence_bin,land_finance_dependence_source,land_finance_dependence_status,platform_administrative_level,platform_administrative_level_source,platform_administrative_level_status,surrogate_source_row_ids,surrogate_gold_overlap,surrogate_gold_case_id,surrogate_rows,notes
gold_0060,expand_gx_nanning_chengtou,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Guangxi,Nanning,Nanning,guangxi_nanning,南宁城市建设投资集团有限责任公司,南宁城市建设投资集团有限责任公司,0,Guangxi,low,Low historical elite density,0.062,3.61,1.44,2.53,CHN.7.11_1,Nanning,南宁市,4,,2,prospectus;rating_report,multi-source original or near-original packet,0.478237,2024,https://www.lhratings.com/reports/B009042-P79351-2025-GZ2025.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,66900,2024,https://www.lhratings.com/reports/B009042-P79351-2025-GZ2025.pdf,source_backed_rating_report_compilation,0.478237,2024,https://www.lhratings.com/reports/B009042-P79351-2025-GZ2025.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,4.281404,2024,,https://www.lhratings.com/reports/B009042-P79351-2025-GZ2025.pdf,source_backed_rating_report_compilation,0.395083,2024,,https://www.lhratings.com/reports/B009042-P79351-2025-GZ2025.pdf,source_backed_rating_report_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,New Guangxi/Nanning western-capital gold case; useful as a low historical-capacity nominal-exit case with partial fiscal-substitution evidence.
gold_0061,pilot_gd_001_alt_metro,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Guangdong,Guangzhou,Guangzhou,guangdong_guangzhou,广州地铁集团有限公司,广州地铁集团有限公司,1,Guangdong,high,High historical elite density,0.969,212.95,85.37,152.72,CHN.6.4_1,Guangzhou,广州市,4,,10,prospectus;financial_report;legal_opinion;financial_statement;rating_report;issuance_plan,multi-source original or near-original packet,0.703795,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,164171,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,0.703795,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,3.316451,2024,,https://www.rd.gz.cn/zyfb/bg/content/post_258263.html,source_backed_official_budget_report,0.655688,2024,,https://www.rd.gz.cn/zyfb/bg/content/post_258263.html,source_backed_official_budget_report,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_001; high historical-capacity specialized metro-platform nominal-exit case.
gold_0062,pilot_js_001_alt_metro,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Nanjing,Nanjing,jiangsu_nanjing,南京地铁集团有限公司,南京地铁集团有限公司,1,Jiangsu,high,High historical elite density,0.844,101.55,67.85,52.82,CHN.15.4_1,Nanjing,南京市,4,,7,financial_report;legal_opinion;issuance_plan;prospectus;financial_statement,multi-source original or near-original packet,0.935939,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,193500,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,0.935939,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,2.294182,2024,,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,0.587455,2024,,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_001 after Guangzhou Metro; high historical-capacity specialized metro-platform nominal-exit case.
gold_0063,sch_20260630_0035,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Zhejiang,Jiashan,Jiashan,zhejiang_jiashan,嘉善县高新科技园区建设投资有限公司,嘉善县高新科技园区建设投资有限公司,0,Zhejiang,,,,,,,,,,4,,7,issuance_disclosure_document;legal_opinion;prospectus;issuance_plan;financial_statement,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_001; Zhejiang/Jiashan development-zone nominal-exit case.
gold_0064,sch_20260630_0015,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Xuzhou,Xuzhou,jiangsu_xuzhou,徐州经济技术开发区国有资产经营有限责任公司,徐州经济技术开发区国有资产经营有限责任公司,0,Jiangsu,,,,5.52,3.29,3.65,CHN.15.10_1,Xuzhou,徐州市,4,,8,financial_statement;issuance_disclosure_document;issuance_plan;prospectus;legal_opinion,multi-source original or near-original packet,0.532403,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,105800,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,0.532403,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,3.341787,2024,,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,0.693230,2024,,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_002; Xuzhou development-zone nominal-exit case with repeated disclosure support.
gold_0065,sch_20260630_0029,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Jiangyin,Jiangyin,jiangsu_jiangyin,江阴高新区投资开发有限公司,江阴高新区投资开发有限公司,0,Jiangsu,,,,,,,,,,4,,9,issuance_plan;prospectus;issuance_disclosure_document;legal_opinion;financial_statement,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_005; Jiangyin high-tech-zone nominal-exit case.
gold_0066,sch_20260630_0047,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Liyang,Liyang,jiangsu_liyang,溧阳市城市建设发展集团有限公司,溧阳市城市建设发展集团有限公司,0,Jiangsu,,,,,,,,,,4,,7,issuance_disclosure_document;legal_opinion;financial_statement;issuance_plan;prospectus,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_007; Liyang city-construction nominal-exit case.
gold_0067,sch_20260630_0051,gold_outcome,1,1,1,1,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Beijing,Beijing,Beijing,beijing_beijing,北京未来科学城发展集团有限公司,北京未来科学城发展集团有限公司,1,Beijing,,,,136.30,78.84,71.14,CHN.2.1_1,Beijing,北京|北京,4,,8,legal_opinion;issuance_disclosure_document;prospectus;financial_statement;rating_report;issuance_plan,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,,,,,Promoted from surrogate validation queue svq_003; Beijing/Changping future-science-city nominal-exit case.
gold_0068,sch_20260630_0056,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Xinjiang,Urumqi,Urumqi,xinjiang_urumqi,新疆城建(集团)股份有限公司,新疆城建(集团)股份有限公司,0,Xinjiang,,,,,,,,,,4,,7,financial_report;financial_statement;legal_opinion;prospectus;issuance_plan,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_011; Urumqi/Xinjiang city-construction nominal-exit case.
gold_0069,sch_20260630_0005,gold_outcome,1,1,1,1,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Hebei,Xingtai,Xingtai,hebei_xingtai,河北顺德投资集团有限公司,河北顺德投资集团有限公司,0,Hebei,,,,24.14,19.65,10.59,CHN.10.10_1,Xingtai,邢台市,4,,8,issuance_disclosure_document;financial_statement;legal_opinion;prospectus;issuance_plan,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,,,,,Promoted from surrogate validation queue svq_002; Xingtai municipal investment and public-utility platform.
gold_0070,sch_20260630_0048,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Changzhou,Changzhou,jiangsu_changzhou,常州市交通产业集团有限公司,常州市交通产业集团有限公司,0,Jiangsu,,,,314.13,197.36,164.35,CHN.15.1_1,Changzhou,常州市,4,,7,financial_statement;issuance_disclosure_document;legal_opinion;issuance_plan;prospectus,multi-source original or near-original packet,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,201000,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,3.501992,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,1.398925,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_001; Changzhou municipal transport-platform case.
gold_0071,sch_20260630_0046,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Xuzhou,Xuzhou,jiangsu_xuzhou,徐州市交通控股集团有限公司,徐州市交通控股集团有限公司,0,Jiangsu,,,,5.52,3.29,3.65,CHN.15.10_1,Xuzhou,徐州市,4,,7,financial_statement;issuance_plan;prospectus;legal_opinion;issuance_disclosure_document,multi-source original or near-original packet,0.532403,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,105800,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,0.532403,2024,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,3.341787,2024,,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,0.693230,2024,,https://www.lhratings.com/reports/B022439-P75208-2024-GZ2025.pdf,source_backed_secondary_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_004; Xuzhou municipal transport-platform case.
gold_0072,sch_20260630_0014,gold_outcome,1,1,1,1,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Henan,Zhengzhou,Zhengzhou,henan_zhengzhou,河南航空港投资集团有限公司,河南航空港投资集团有限公司,0,Henan,,,,29.77,21.66,13.55,CHN.12.16_1,Zhengzhou,郑州市,4,,10,legal_opinion;issuance_plan;commitment_letter;financial_report;prospectus;financial_statement,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,,,,,Promoted from surrogate validation queue svq_006; Zhengzhou Airport Economy Zone development-platform case.
gold_0073,sch_20260630_0021,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Taixing,Taixing,jiangsu_taixing,泰兴市中兴国有资产经营投资集团有限公司,泰兴市中兴国有资产经营投资集团有限公司,0,Jiangsu,,,,,,,,,,4,,9,issuance_disclosure_document;issuance_plan;financial_statement;legal_opinion;prospectus,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue svq_007 after additional source-packet review; close Taixing nominal-exit case.
gold_0074,sch_20260630_0044,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Danyang,Danyang,jiangsu_danyang,丹阳投资集团有限公司,丹阳投资集团有限公司,0,Jiangsu,,,,,,,,,,4,,9,issuance_plan;issuance_disclosure_document;prospectus;legal_opinion;financial_statement,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with multiple usable documents.
gold_0075,sch_20260630_0006,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Shandong,Jinan,Jinan,shandong_jinan,济南高新控股集团有限公司,济南高新控股集团有限公司,1,Shandong,,,,116.10,66.54,63.83,CHN.23.5_1,Jinan,济南市,4,,10,issuance_plan;rating_report;legal_opinion;issuance_disclosure_document;prospectus;financial_statement,multi-source original or near-original packet,0.775177,2024,https://jntj.jinan.gov.cn/col18254/art/2025/art_18254_4754709.html,source_backed_official_statistical_communique,142171,2024,https://jntj.jinan.gov.cn/col18254/art/2025/art_18254_4754709.html,source_backed_official_statistical_communique,0.775177,2024,https://jntj.jinan.gov.cn/col18254/art/2025/art_18254_4754709.html,source_backed_official_statistical_communique,3.471332,2024,,https://jncz.jinan.gov.cn/cms_files/complat3/1572/attach/20261/9e5f8d258db84624b580173fea37c055.pdf,source_backed_official_budget_table,0.546629,2024,,https://jncz.jinan.gov.cn/cms_files/complat3/1572/attach/20261/9e5f8d258db84624b580173fea37c055.pdf,source_backed_official_budget_table,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with five usable documents.
gold_0076,sch_20260630_0007,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Suzhou,Suzhou,jiangsu_suzhou,苏州吴中国太发展有限公司,苏州吴中国太发展有限公司,0,Jiangsu,,,,314.34,227.45,168.34,CHN.15.7_1,Suzhou,苏州市,4,,9,legal_opinion;issuance_plan;financial_statement;issuance_disclosure_document;prospectus,multi-source original or near-original packet,0.944982,2024,https://www.suzhou.gov.cn/szsrmzf/czyjsbg/202502/e4d4339343ca471ca41096fa89b006bf/files/e38f102f6f3941189a6887fb35929d52.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,206000,2024,https://www.suzhou.gov.cn/szsrmzf/ndgmjjhshfztjsjfb/202506/c413b01f30224b7ba5ddbc1768cabe5c.shtml,source_backed_official_statistical_communique,0.944982,2024,https://www.suzhou.gov.cn/szsrmzf/czyjsbg/202502/e4d4339343ca471ca41096fa89b006bf/files/e38f102f6f3941189a6887fb35929d52.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,1.487520,2024,,https://www.suzhou.gov.cn/szsrmzf/czyjsbg/202502/e4d4339343ca471ca41096fa89b006bf/files/e38f102f6f3941189a6887fb35929d52.pdf,source_backed_official_budget_report,0.426205,2024,,https://www.suzhou.gov.cn/szsrmzf/czyjsbg/202502/e4d4339343ca471ca41096fa89b006bf/files/e38f102f6f3941189a6887fb35929d52.pdf,source_backed_official_budget_report,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with five usable documents.
gold_0077,sch_20260630_0032,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Anhui,Bozhou,Bozhou,anhui_bozhou,亳州城建发展控股集团有限公司,亳州城建发展控股集团有限公司,0,Anhui,,,,2.33,1.86,1.40,CHN.1.3_1,Bozhou,亳州市,4,,9,issuance_disclosure_document;issuance_plan;prospectus;legal_opinion,multi-source original or near-original packet,0.405400,2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-25/152448_20250625_V0T2.pdf,source_backed_rating_report_compilation,51662,2024,https://www.tjnj.net/newsview.aspx?newsid=20250429091143,source_backed_official_statistical_communique_reprint,0.405400,2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-25/152448_20250625_V0T2.pdf,source_backed_rating_report_compilation,6.600118,2024,,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-25/152448_20250625_V0T2.pdf,source_backed_rating_report_compilation,0.391588,2024,,https://www.bozhou.gov.cn/OpennessContent/show/2883523.html,source_backed_official_audit_report_proxy,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with four usable documents.
gold_0078,sch_20260630_0057,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Changzhou,Changzhou,jiangsu_changzhou,常州天宁建设发展集团有限公司,常州天宁建设发展集团有限公司,0,Jiangsu,,,,314.13,197.36,164.35,CHN.15.1_1,Changzhou,常州市,4,,7,issuance_disclosure_document;legal_opinion;prospectus;financial_statement;issuance_plan,multi-source original or near-original packet,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,201000,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,3.501992,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,1.398925,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with four usable documents.
gold_0079,sch_20260630_0033,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Zhejiang,Shaoxing,Shaoxing,zhejiang_shaoxing,绍兴滨海新区控股集团有限公司,绍兴滨海新区控股集团有限公司,0,Zhejiang,,,,188.01,100.91,123.75,CHN.31.8_1,Shaoxing,绍兴市,4,,8,legal_opinion;issuance_plan;issuance_disclosure_document;prospectus;financial_statement,multi-source original or near-original packet,0.709460,2024,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2959/site/attach/0/a0eca5d82b074c2db1ac06a874ad5fd5.pdf,source_backed_official_budget_report,154645,2024,https://tjgb.hongheiku.com/djs/57503.html,source_backed_official_statistical_communique_reprint,0.709460,2024,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2959/site/attach/0/a0eca5d82b074c2db1ac06a874ad5fd5.pdf,source_backed_official_budget_report,3.763670,2024,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2959/site/attach/0/f10e73edd82a458db96303bcffc4a89a.pdf,source_backed_official_debt_table,0.708752,2024,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2959/site/attach/0/67eaa5a5a89d46a59a0205b7772ea42b.pdf,source_backed_official_budget_report,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with four usable documents.
gold_0080,sch_20260630_0054,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Hubei,Huangshi,Huangshi,hubei_huangshi,黄石市东楚投资集团有限公司,黄石市东楚投资集团有限公司,0,Hubei,,,,19.39,14.38,8.50,CHN.13.4_1,Huangshi,黄石市,4,,9,issuance_plan;issuance_disclosure_document;legal_opinion;prospectus;financial_statement,multi-source original or near-original packet,0.568850,2024,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202502/t20250225_1197211.html,source_backed_official_budget_report,94683,2024,https://tjj.hubei.gov.cn/tjsj/tjgb/ndtjgb/sztjgb/202504/P020250422587041236141.pdf,source_backed_official_statistical_communique,0.568850,2024,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202502/t20250225_1197211.html,source_backed_official_budget_report,3.462611,2024,,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202502/t20250225_1197211.html,source_backed_official_budget_report,0.242824,2024,,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202502/t20250225_1197211.html,source_backed_official_budget_report_city_direct_proxy,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from surrogate validation queue on 2026-07-02; Priority C source packet with four usable documents.
gold_0081,sch_20260630_0028,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Shandong,Shouguang,Shouguang,shandong_shouguang,寿光市金旭产业发展集团有限公司,寿光市金旭产业发展集团有限公司,0,Shandong,,,,,,,,,,4,,9,financial_statement;prospectus;issuance_plan;legal_opinion;financial_report;rating_report,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from remaining Priority C surrogate validation queue on 2026-07-02.
gold_0082,sch_20260630_0017,gold_outcome,1,0,1,0,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Zhejiang,Anji,Anji,zhejiang_anji,浙江安吉国控建设发展集团有限公司,浙江安吉国控建设发展集团有限公司,0,Zhejiang,,,,,,,,,,4,,5,issuance_disclosure_document;prospectus;financial_statement;issuance_plan;legal_opinion,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from remaining Priority C surrogate validation queue on 2026-07-02; keep caveat about strong compliance evidence.
gold_0083,sch_20260630_0013,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Zhejiang,Jiaxing,Jiaxing,zhejiang_jiaxing,嘉兴科技城投资发展集团有限公司,嘉兴科技城投资发展集团有限公司,0,Zhejiang,,,,461.93,313.81,244.02,CHN.31.3_1,Jiaxing,嘉兴市,4,,9,financial_statement;issuance_plan;legal_opinion;prospectus,multi-source original or near-original packet,0.764010,2024,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2378/site/attach/0/4a39a0ab580548cb8613d38be69ccad9.pdf,source_backed_official_final_account,135267,2024,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web3059/site/attach/0/78c3082538704b178ee0a1f21d20f0d1.pdf,source_backed_official_statistical_communique,0.764010,2024,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2378/site/attach/0/4a39a0ab580548cb8613d38be69ccad9.pdf,source_backed_official_final_account,3.758924,2024,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2378/site/attach/0/4a39a0ab580548cb8613d38be69ccad9.pdf,source_backed_official_final_account,0.705552,2024,,https://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web2378/site/attach/0/4a39a0ab580548cb8613d38be69ccad9.pdf,source_backed_official_final_account,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from remaining Priority C surrogate validation queue on 2026-07-02.
gold_0084,sch_20260630_0025,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Guangdong,Guangzhou,Guangzhou,guangdong_guangzhou,知识城(广州)投资集团有限公司,知识城(广州)投资集团有限公司,1,Guangdong,,,,212.95,85.37,152.72,CHN.6.4_1,Guangzhou,广州市,4,,9,issuance_plan;financial_report;prospectus;rating_report;legal_opinion;issuance_disclosure_document;financial_statement,multi-source original or near-original packet,0.703795,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,164171,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,0.703795,2024,https://www.gz.gov.cn/zwgk/sjfb/tjgb/content/post_10203564.html,source_backed_official_statistical_communique,3.316451,2024,,https://www.rd.gz.cn/zyfb/bg/content/post_258263.html,source_backed_official_budget_report,0.655688,2024,,https://www.rd.gz.cn/zyfb/bg/content/post_258263.html,source_backed_official_budget_report,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from remaining Priority C surrogate validation queue on 2026-07-02.
gold_0085,sch_20260630_0008,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Zhejiang,Huzhou,Huzhou,zhejiang_huzhou,湖州莫干山国有资本控股集团有限公司,湖州莫干山国有资本控股集团有限公司,0,Zhejiang,,,,170.05,120.48,77.28,CHN.31.2_1,Huzhou,湖州市,3,,11,commitment_letter;financial_report;financial_statement;issuance_plan;legal_opinion;prospectus,multi-source original or near-original packet,0.695600,2024,https://gu.sina.cn/bd/hq/notice.php?annid=22749170&source=bdquote,source_backed_rating_report_compilation,122057,2024,https://tjgb.hongheiku.com/djs/57700.html,source_backed_official_statistical_communique_reprint,0.695600,2024,https://gu.sina.cn/bd/hq/notice.php?annid=22749170&source=bdquote,source_backed_rating_report_compilation,3.922601,2024,,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-26/152840_20250626_JCE1.pdf,source_backed_rating_report_compilation,0.937550,2024,,https://gu.sina.cn/bd/hq/notice.php?annid=22749170&source=bdquote,source_backed_rating_report_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from Priority D surrogate validation queue on 2026-07-02 after original text review.
